date,forecast,forecast_lower,forecast_upper,category,type
2023-12-09,14581.246348890727,8699.641903068234,20511.221907437623,Electronics,Forecast
2023-12-10,14573.567846699983,8653.08631685307,20222.656115447644,Electronics,Forecast
2023-12-11,15395.214397016973,10012.320534741839,21199.762243687783,Electronics,Forecast
2023-12-12,13885.990633901967,8179.625803475424,19581.72617965484,Electronics,Forecast
2023-12-13,15363.83138074913,9278.618117802735,20951.66790542975,Electronics,Forecast
2023-12-14,15332.401095630496,9286.867488513868,20717.38716047605,Electronics,Forecast
2023-12-15,13890.307085237753,8645.400918290215,19893.673924918654,Electronics,Forecast
2023-12-16,14561.200858180637,8969.556968488872,20629.207655317256,Electronics,Forecast
2023-12-17,14553.528976490858,9219.854319039508,20445.095784633515,Electronics,Forecast
2023-12-18,15374.041591724228,9846.119428938477,21131.962584951467,Electronics,Forecast
2023-12-19,13866.889688458912,8101.501580055035,19488.417068793628,Electronics,Forecast
2023-12-20,15342.693430133757,9373.484387643743,20801.303463118285,Electronics,Forecast
2023-12-21,15311.30224069284,9225.608419940321,21010.13404794524,Electronics,Forecast
2023-12-22,13871.18893167358,8065.614302241478,19550.619665747854,Electronics,Forecast
2023-12-23,14541.155367468067,8855.119482592121,20294.91613625401,Electronics,Forecast
2023-12-24,14533.490106284024,8977.79659786609,20514.802750508483,Electronics,Forecast
2023-12-25,15352.868786433508,9280.35611621225,21295.018832675876,Electronics,Forecast
2023-12-26,13847.788743010584,7668.093976307425,19674.97405347622,Electronics,Forecast
2023-12-27,15321.555479514636,9494.509627937256,20666.49095807526,Electronics,Forecast
2023-12-28,15290.203385758301,9053.77627192512,21335.90806517537,Electronics,Forecast
2023-12-29,13852.070778102103,8203.726407066799,19361.51839248542,Electronics,Forecast
2023-01-01,7310.124036712489,4534.551852289332,10020.191916196482,Market,Actual
2023-01-02,7335.415108197567,4426.893804282896,10196.66969005305,Market,Actual
2023-01-03,7540.5876229740115,4966.931582066533,10264.079654899404,Market,Actual
2023-01-04,7536.262341778339,4610.816917372613,10550.687265843786,Market,Actual
2023-01-05,7885.977020863187,5511.57331861673,10624.202881704914,Market,Actual
2023-01-06,7198.469467537399,4600.962412234759,9885.932953897547,Market,Actual
2023-01-07,7364.811880765326,4655.054080177084,10280.618828588578,Market,Actual
2023-01-08,7308.248252356853,4489.596865975798,9789.015325241307,Market,Actual
2023-01-09,7333.532765129455,4701.074829795409,10053.154720555322,Market,Actual
2023-01-10,7538.6525595905105,4658.031423475307,10356.03886464143,Market,Actual
2023-01-11,7534.3283174997305,4852.166906875755,10363.712923903175,Market,Actual
2023-01-12,7883.953175482731,5141.11049180234,10672.135689568477,Market,Actual
2023-01-13,7196.6219953904565,4521.464513320673,9795.076625561967,Market,Actual
2023-01-14,7362.92164793909,4487.689738788766,10022.668624084226,Market,Actual
2023-01-15,7306.372468277844,4361.16284851176,10207.596264316124,Market,Actual
2023-01-16,7331.650422394353,4611.992792025436,10023.686314636929,Market,Actual
2023-01-17,7536.717496602475,4626.41725145018,10178.153453672323,Market,Actual
2023-01-18,7532.394293563332,4884.458629356368,10185.791835537946,Market,Actual
2023-01-19,7881.929329715212,5251.651768976248,10843.356265210543,Market,Actual
2023-01-20,7194.7745222122085,4354.304050295873,9827.32719281894,Market,Actual
2023-01-21,7361.031413360819,4383.535949179045,9970.177319063218,Market,Actual
2023-01-22,7304.4966817731665,4558.218213729843,9891.044306459642,Market,Actual
2023-01-23,7329.768076530897,4441.735088200725,10017.574309776533,Market,Actual
2023-01-24,7534.782429690528,4864.000335794678,10231.116275139533,Market,Actual
2023-01-25,7530.460265052144,4859.362332829092,10211.00587282354,Market,Actual
2023-01-26,7879.905479843822,5175.265616861164,10560.845561643397,Market,Actual
2023-01-27,7192.927045912794,4508.255955600138,9806.475162250288,Market,Actual
2023-01-28,7359.141176449067,4737.231656442717,9895.152378473074,Market,Actual
2023-01-29,7302.620893803457,4667.983620601804,10245.923644323979,Market,Actual
2023-01-30,7327.88573005528,4707.694854639659,10146.52776632365,Market,Actual
2023-01-31,7532.847363026948,4660.972645059099,10372.036151328046,Market,Actual
2023-02-01,7528.5262376653745,4653.768304129358,10343.545449096197,Market,Actual
2023-02-02,7877.881631386342,5140.857595979067,10644.910238104992,Market,Actual
2023-02-03,7191.07957111896,4269.73951060673,9684.352688932055,Market,Actual
2023-02-04,7357.250940856119,4752.3524962023375,10035.997929081437,Market,Actual
2023-02-05,7300.745106924521,4667.645466321678,10011.532638688319,Market,Actual
2023-02-06,7326.003403496343,4804.38866455811,9999.669752991773,Market,Actual
2023-02-07,7530.912336186595,4936.102909251308,10127.090312187947,Market,Actual
2023-02-08,7526.592269422821,4790.545055153783,10123.298495394996,Market,Actual
2023-02-09,7875.857865055323,5042.722152425099,10639.984474991807,Market,Actual
2023-02-10,7189.232189766871,4550.211003499656,9811.472327984899,Market,Actual
2023-02-11,7355.360819991854,4632.78896294394,10012.058893890111,Market,Actual
2023-02-12,7298.869452871184,4186.655114771335,9944.223536498977,Market,Actual
2023-02-13,7324.1211911852,4689.387476715085,10011.208494068087,Market,Actual
2023-02-14,7528.9774075229225,5002.428106370341,10254.303340688692,Market,Actual
2023-02-15,7524.658380034129,4793.28752539858,10352.50474015257,Market,Actual
2023-02-16,7873.834161082215,5103.557395303084,10642.01000605874,Market,Actual
2023-02-17,7187.384846936374,4348.112106392515,9654.022939634493,Market,Actual
2023-02-18,7353.470719711755,4783.517553339477,10119.552018530208,Market,Actual
2023-02-19,7296.993800559162,4808.075225826598,9899.367841744815,Market,Actual
2023-02-20,7322.238980913782,4863.595008487325,9921.77642379887,Market,Actual
2023-02-21,7527.0424806532765,4796.359943251969,10274.576068299832,Market,Actual
2023-02-22,7522.724492143676,4984.570459908248,10131.872562813172,Market,Actual
2023-02-23,7871.82144797453,5321.467122460753,10647.442317675703,Market,Actual
2023-02-24,7185.557568752032,4528.4378020044815,9996.394587145487,Market,Actual
2023-02-25,7351.6114122759545,4856.892611211723,10071.855205873228,Market,Actual
2023-02-26,7295.158891058846,4580.988930206737,10133.57737849484,Market,Actual
2023-02-27,7320.407876863299,4570.210163598627,10002.510953202163,Market,Actual
2023-02-28,7525.170598895707,4918.3419338692265,10192.707616096062,Market,Actual
2023-03-01,7520.864117388869,4857.108690201338,10081.43081294313,Market,Actual
2023-03-02,7869.87467253318,5326.222149688348,10573.581963882263,Market,Actual
2023-03-03,7183.780450033724,4533.530547961237,9851.851635496305,Market,Actual
2023-03-04,7349.886350339587,4547.524897243623,10016.042480092221,Market,Actual
2023-03-05,7293.539492092306,4656.756781958985,9826.671255321473,Market,Actual
2023-03-06,7318.8756158109345,4608.212593227336,9958.78632409152,Market,Actual
2023-03-07,7523.690821858649,4536.219302327393,10231.823532433296,Market,Actual
2023-03-08,7519.480483007526,4831.64378494604,10193.539076258216,Market,Actual
2023-03-09,7868.526554830563,5144.451311877513,10517.66287598907,Market,Actual
2023-03-10,7182.640898524761,4449.1465700565695,9985.44955075487,Market,Actual
2023-03-11,7348.720423297882,4709.237594599212,10069.209879565668,Market,Actual
2023-03-12,7292.517289389387,4645.704292065859,10089.037200398754,Market,Actual
2023-03-13,7317.985122477291,4364.045440848755,9956.530301851008,Market,Actual
2023-03-14,7522.914460267077,4897.736710670808,10010.574736381384,Market,Actual
2023-03-15,7518.843536129059,4754.81832711304,10411.126193168004,Market,Actual
2023-03-16,7868.005479728934,5118.951768321043,10836.129683345476,Market,Actual
2023-03-17,7182.298011211003,4414.516707001224,9906.536806568149,Market,Actual
2023-03-18,7348.505450243202,4645.556515850978,10041.439520140615,Market,Actual
2023-03-19,7292.303959561469,4700.4946679546965,9877.792966196856,Market,Actual
2023-03-20,7317.771046734569,4377.2988732978965,10119.697792733798,Market,Actual
2023-03-21,7522.880039149247,4781.718424135577,10239.00476777746,Market,Actual
2023-03-22,7518.994684222596,4890.109921111041,9999.198244121695,Market,Actual
2023-03-23,7868.357815729985,5023.579380286108,10624.910464220575,Market,Actual
2023-03-24,7182.796888899194,4628.71414600544,9992.628684735992,Market,Actual
2023-03-25,7349.197224108366,4469.115841962898,9862.352149010088,Market,Actual
2023-03-26,7293.17040877008,4460.73181611567,9922.997386126883,Market,Actual
2023-03-27,7318.821117917776,4569.102439213178,10102.140767291368,Market,Actual
2023-03-28,7523.9595205315745,4627.258124471977,10222.335627674644,Market,Actual
2023-03-29,7520.073585967139,4841.622142187733,10384.713714370688,Market,Actual
2023-03-30,7869.735733974642,4862.010147892461,10715.740682881871,Market,Actual
2023-03-31,7184.28194255466,4459.4141328604055,9925.647005132127,Market,Actual
2023-04-01,7350.949126821999,4809.8051781052645,10072.221584821844,Market,Actual
2023-04-02,7295.139619840499,4644.892901044672,10057.946838656098,Market,Actual
2023-04-03,7321.028720686512,4517.187529556024,10301.680355779217,Market,Actual
2023-04-04,7526.466943734433,4724.973951127466,10290.978122237879,Market,Actual
2023-04-05,7522.81752529777,4710.176140263037,10221.708371616078,Market,Actual
2023-04-06,7872.607109048214,5143.290465667649,10290.618775207367,Market,Actual
2023-04-07,7187.12457424547,4581.550399440142,9908.731333095795,Market,Actual
2023-04-08,7354.084169192809,4657.700845494877,10017.928925601364,Market,Actual
2023-04-09,7298.475582573192,4592.808375250402,9968.93753072177,Market,Actual
2023-04-10,7324.602018199384,4482.078652918218,10119.81376669281,Market,Actual
2023-04-11,7530.372312570437,4736.676932998034,10411.41653182008,Market,Actual
2023-04-12,7526.952663602054,4965.127568559466,10393.726893985779,Market,Actual
2023-04-13,7877.176929010841,5075.315544217609,10691.364562285584,Market,Actual
2023-04-14,7191.296145564255,4309.4625969558365,9740.731893723978,Market,Actual
2023-04-15,7358.3522937738,4582.144174036092,10108.4677584434,Market,Actual
2023-04-16,7302.9052637188715,4658.852521666578,9878.554581148655,Market,Actual
2023-04-17,7329.242048314651,4563.296219624228,9960.993104539757,Market,Actual
2023-04-18,7535.342617918085,4902.83537619174,10266.017877368786,Market,Actual
2023-04-19,7532.120510662485,4726.274201829645,10276.581379690802,Market,Actual
2023-04-20,7882.794293319193,5034.74882704262,10723.581686737074,Market,Actual
2023-04-21,7196.6152209813645,4423.6487973076055,10031.59899387657,Market,Actual
2023-04-22,7363.990159334056,4730.992878492844,10104.37119474849,Market,Actual
2023-04-23,7308.500034172999,4616.336876262942,9935.085859690673,Market,Actual
2023-04-24,7334.856380980711,4556.708100848394,10290.5785938017,Market,Actual
2023-04-25,7541.255450759111,4905.584139714719,10366.533411170667,Market,Actual
2023-04-26,7538.17134768061,4838.357484576578,10069.497225708346,Market,Actual
2023-04-27,7889.273882948814,5297.080893571364,10587.554208236492,Market,Actual
2023-04-28,7202.664991248206,4342.602613580689,10110.904866002345,Market,Actual
2023-04-29,7370.317937260942,4503.38471867059,10155.477301998611,Market,Actual
2023-04-30,7314.916371145422,4558.603505760537,10270.99118591992,Market,Actual
2023-05-01,7341.432559312466,4802.312999021153,10329.8796212562,Market,Actual
2023-05-02,7548.01581347805,4875.4226977036,10132.544480173117,Market,Actual
2023-05-03,7544.9280803576185,4765.671111400764,10239.179886226993,Market,Actual
2023-05-04,7896.397551823079,5234.598526543339,10501.234519314316,Market,Actual
2023-05-05,7209.2163549305515,4288.932906081173,10005.207863102743,Market,Actual
2023-05-06,7377.070563600272,4715.599042795386,10112.351019681619,Market,Actual
2023-05-07,7321.666629764866,4473.893694073123,9954.163828755616,Market,Actual
2023-05-08,7348.2558410028405,4695.300204370262,10135.375831693857,Market,Actual
2023-05-09,7555.081005219278,4732.0364736251095,10071.038320685195,Market,Actual
2023-05-10,7552.040255933546,4876.181933952064,10348.424746180668,Market,Actual
2023-05-11,7903.840035495726,5142.80845505388,10488.83136263607,Market,Actual
2023-05-12,7216.010244699458,4567.86597784798,9823.036988205746,Market,Actual
2023-05-13,7384.021701973705,4473.453794115754,9870.654237912791,Market,Actual
2023-05-14,7328.564634915207,4704.06667011772,10299.954330556478,Market,Actual
2023-05-15,7355.17796551997,4655.002206374303,10057.166281581256,Market,Actual
2023-05-16,7562.1970037049605,4892.1952772956465,10311.666593928658,Market,Actual
2023-05-17,7559.152433793205,4926.793299169538,10483.984681107459,Market,Actual
2023-05-18,7911.282521957979,5192.387747455219,10576.756165101437,Market,Actual
2023-05-19,7222.804136651653,4758.073636544634,9987.466326737322,Market,Actual
2023-05-20,7390.972842207963,4645.624227373854,10208.973319245486,Market,Actual
2023-05-21,7335.4630669902745,4658.448073570113,9978.364361090182,Market,Actual
2023-05-22,7362.100945021211,4697.319710932406,10010.135061521827,Market,Actual
2023-05-23,7569.314319631568,4798.393557044084,10284.362756466022,Market,Actual
2023-05-24,7566.266366667041,4640.083799291727,10240.775378689199,Market,Actual
2023-05-25,7918.727303572504,5130.284930787805,10791.789655060104,Market,Actual
2023-05-26,7229.600542767464,4549.810367233262,9758.168958905677,Market,Actual
2023-05-27,7397.926983522126,4631.394981906262,10018.034793389252,Market,Actual
2023-05-28,7342.364051759186,4727.7601944206845,10101.667190513688,Market,Actual
2023-05-29,7369.026059204434,4608.636979158746,10070.62553234306,Market,Actual
2023-05-30,7576.433392103027,4999.376477111298,10435.426842395253,Market,Actual
2023-05-31,7573.381617449862,4905.116683756306,10353.938781695897,Market,Actual
2023-06-01,7926.173006287498,5013.536137741693,10640.37216236421,Market,Actual
2023-06-02,7236.397371608753,4406.020170827222,9791.351342928212,Market,Actual
2023-06-03,7404.881129567932,4643.619284995391,10170.68379565922,Market,Actual
2023-06-04,7349.265042160077,4595.50779840333,10111.20519952205,Market,Actual
2023-06-05,7375.951179982982,4669.3573827666905,9998.426547546002,Market,Actual
2023-06-06,7583.552470385763,4740.226202399294,10388.837468854956,Market,Actual
2023-06-07,7580.496873314043,4829.082221613665,10366.9543852175,Market,Actual
2023-06-08,7933.61871355612,5103.1009677235315,10616.702043599666,Market,Actual
2023-06-09,7243.194203910269,4643.506921402434,9981.883160189025,Market,Actual
2023-06-10,7411.835278442511,4697.347752623206,10067.90816336708,Market,Actual
2023-06-11,7356.166034660943,4681.978136905959,10035.046032635906,Market,Actual
2023-06-12,7382.8763021596615,4629.264139814715,10088.795003788011,Market,Actual
2023-06-13,7590.6715503448395,4739.093676276469,10394.439665114405,Market,Actual
2023-06-14,7587.612130613375,4847.035304491224,10397.13275821033,Market,Actual
2023-06-15,7941.064422076101,5169.688709295548,10595.104736004309,Market,Actual
2023-06-16,7249.99103735517,4529.631976886195,10037.373180939867,Market,Actual
2023-06-17,7418.789428485315,4876.99512398487,9830.341960448477,Market,Actual
2023-06-18,7363.067028321141,4551.657803590312,10182.69442659347,Market,Actual
2023-06-19,7389.801425496368,4733.186711851682,10252.18806767684,Market,Actual
2023-06-20,7597.790631498839,4816.383185688433,10529.113423469966,Market,Actual
2023-06-21,7594.727389346494,4890.727527589578,10336.820851559054,Market,Actual
2023-06-22,7948.5101323467525,5048.80549481563,10724.856470785937,Market,Actual
2023-06-23,7256.787872167282,4269.859470303109,10086.76688041962,Market,Actual
2023-06-24,7425.743579694346,4731.164931922607,10214.789915368383,Market,Actual
2023-06-25,7369.968023015025,4700.071272398244,10077.986040595039,Market,Actual
2023-06-26,7396.726549746772,4680.968236828615,9942.88161128936,Market,Actual
2023-06-27,7604.909713461212,4886.617119185835,10238.284919454818,Market,Actual
2023-06-28,7601.842648759893,4998.854517213276,10376.478529364933,Market,Actual
2023-06-29,7955.955843193851,5335.762243157725,10557.047561232333,Market,Actual
2023-06-30,7263.584707612936,4573.312594302881,9959.36296038522,Market,Actual
2023-07-01,7432.697731658372,4438.9900324132195,10150.17724367742,Market,Actual
2023-07-02,7376.869018349797,4719.389712800304,9966.658654773215,Market,Actual
2023-07-03,7403.651674869761,4688.096416953582,10007.739838019019,Market,Actual
2023-07-04,7612.028796555153,4890.773315715687,10517.35849841512,Market,Actual
2023-07-05,7608.9579095384115,5054.693839995601,10301.716624118386,Market,Actual
2023-07-06,7963.401555715592,5051.05776850527,10743.373382897318,Market,Actual
2023-07-07,7270.381544810294,4583.988091180255,9946.930752155286,Market,Actual
2023-07-08,7439.651885644702,4841.059077935321,10029.655814553065,Market,Actual
2023-07-09,7383.770016026179,4655.170244635374,10157.891741574398,Market,Actual
2023-07-10,7410.576802008198,4623.852053803709,10168.513075432398,Market,Actual
2023-07-11,7619.147881376738,4842.782482071445,10463.023697353296,Market,Actual
2023-07-12,7616.073171963318,5052.213223578194,10301.640072360327,Market,Actual
2023-07-13,7970.847269879395,5460.616683505601,10925.395520780174,Market,Actual
2023-07-14,7277.178383431639,4440.548135460277,10016.024275121667,Market,Actual
2023-07-15,7446.60604101236,4602.395098874774,10402.89461950471,Market,Actual
2023-07-16,7390.671014997612,4710.566329091422,9999.013523657986,Market,Actual
2023-07-17,7417.5019307032235,4479.372152858391,10313.402600253856,Market,Actual
2023-07-18,7626.266968064601,4859.829054115523,10261.366681685242,Market,Actual
2023-07-19,7623.188435988016,4744.240139746718,10312.746317949403,Market,Actual
2023-07-20,7978.292985438112,5376.895437617944,10770.413946381865,Market,Actual
2023-07-21,7283.975222918055,4460.685681238029,10074.044093135148,Market,Actual
2023-07-22,7453.560196845528,4714.225586496959,10329.087029739985,Market,Actual
2023-07-23,7397.5720140203675,4571.205219142556,10100.833942246763,Market,Actual
2023-07-24,7424.427059031285,4632.586090550143,10008.292708451756,Market,Actual
2023-07-25,7633.386053948187,4867.228243530635,10342.012533963592,Market,Actual
2023-07-26,7630.303699048338,5069.136973588323,10499.686436391989,Market,Actual
2023-07-27,7985.738699817483,5136.646572969212,10705.863290786781,Market,Actual
2023-07-28,7290.772061482278,4482.100228542736,9920.306840310672,Market,Actual
2023-07-29,7460.514351796777,4645.099589616968,10153.996044164827,Market,Actual
2023-07-30,7404.473012222042,4698.538837419208,10123.342830275134,Market,Actual
2023-07-31,7431.3521865986995,4693.311409095233,10176.078433119465,Market,Actual
2023-08-01,7640.505139110402,5047.75589571854,10414.365875580976,Market,Actual
2023-08-02,7637.418961448991,4969.277423585668,10354.939189641596,Market,Actual
2023-08-03,7993.184413572439,5154.624915496706,10780.583798088426,Market,Actual
2023-08-04,7297.568899382629,4603.234434129025,10053.401757467014,Market,Actual
2023-08-05,7467.468506163686,4589.996770925106,10327.367953431885,Market,Actual
2023-08-06,7411.374009941327,4678.466347979691,10272.144572614756,Market,Actual
2023-08-07,7438.2773133736555,4639.287415922778,10058.926407975227,Market,Actual
2023-08-08,7647.6242231392935,4966.572428855066,10310.055680749996,Market,Actual
2023-08-09,7644.5342223979915,4981.087072918884,10353.278804669066,Market,Actual
2023-08-10,8000.630125474759,5545.412382442911,10695.140826110966,Market,Actual
2023-08-11,7304.365735286661,4553.11585592475,10032.262423813952,Market,Actual
2023-08-12,7474.422658082154,4651.91750716279,10041.847436975615,Market,Actual
2023-08-13,7418.275004826062,4555.5242865955,10035.583274479177,Market,Actual
2023-08-14,7445.202437706694,4632.096809389779,10452.175106714507,Market,Actual
2023-08-15,7654.743305077716,4979.2569909934955,10414.031844833857,Market,Actual
2023-08-16,7651.64948167579,4980.283179914926,10224.721933344197,Market,Actual
2023-08-17,8008.0758360657765,5241.699897618242,10937.147842726912,Market,Actual
2023-08-18,7311.162570392153,4605.316343244065,10044.371078836577,Market,Actual
2023-08-19,7481.37680959136,4855.622674151375,10150.829330765197,Market,Actual
2023-08-20,7425.1759997091185,4783.685983487575,9913.180490805727,Market,Actual
2023-08-21,7452.127562042418,4660.314257294013,10202.969426249696,Market,Actual
2023-08-22,7661.862387016984,4733.324008420925,10374.48518392615,Market,Actual
2023-08-23,7658.764740954904,4803.5987110352,10441.024932850125,Market,Actual
2023-08-24,8015.521546656866,5199.335362026371,10509.039855830788,Market,Actual
2023-08-25,7317.959405498696,4567.725454235456,10152.916194236932,Market,Actual
2023-08-26,7488.330961099296,4563.876398496623,10280.33308266381,Market,Actual
2023-08-27,7432.076994595169,4717.503637531392,10149.784297461845,Market,Actual
2023-08-28,7459.052686378142,4733.226283022546,9968.179201573323,Market,Actual
2023-08-29,7668.981468955139,5081.257314213507,10612.230443899472,Market,Actual
2023-08-30,7665.880000233357,5115.173701530205,10380.651000638805,Market,Actual
2023-08-31,8022.967257248847,5167.59126919972,10673.41565552247,Market,Actual
2023-09-01,7324.756240604185,4778.420653144812,10012.581548619622,Market,Actual
2023-09-02,7495.285112608499,4969.676556822868,10065.89104503047,Market,Actual
2023-09-03,7438.97798947859,4700.26665001258,10248.719367988688,Market,Actual
2023-09-04,7465.977810712523,4883.838882176541,10117.517956699663,Market,Actual
2023-09-05,7676.100550894673,4958.323414509773,10356.91820255409,Market,Actual
2023-09-06,7672.995259511812,4926.926165139585,10476.130909527916,Market,Actual
2023-09-07,8030.412967840011,5404.516935159743,10640.500436245193,Market,Actual
2023-09-08,7331.553075709674,4546.790051855288,10049.219186532955,Market,Actual
2023-09-09,7502.239264118726,4677.632537138806,10164.489785217822,Market,Actual
2023-09-10,7445.878984363326,4775.957979223126,10312.027142981193,Market,Actual
2023-09-11,7472.902935048387,4545.5195353830595,10294.245265243786,Market,Actual
2023-09-12,7683.219632832828,5001.585291097279,10173.355979707749,Market,Actual
2023-09-13,7680.1105187902685,4838.097776138489,10357.813504608326,Market,Actual
2023-09-14,8037.858678431028,5383.152112646471,10868.415062581147,Market,Actual
2023-09-15,7338.349910815688,4467.189378875749,9985.83879029303,Market,Actual
2023-09-16,7509.19341562768,4948.768144098543,10205.377884968004,Market,Actual
2023-09-17,7452.779979248064,4662.373346356078,10058.196481472089,Market,Actual
2023-09-18,7479.828059381417,4696.542168416772,10242.967462938774,Market,Actual
2023-09-19,7690.338714773211,4837.97655022848,10358.217623984467,Market,Actual
2023-09-20,7687.2257780693835,5033.773041963,10221.353964236458,Market,Actual
2023-09-21,8045.30438902212,5298.443475015845,10678.622617420962,Market,Actual
2023-09-22,7345.146745922992,4557.529790651384,10159.70555718417,Market,Actual
2023-09-23,7516.147567137909,4805.091928083208,10235.094009413222,Market,Actual
2023-09-24,7459.6809741328025,4744.646087531926,10259.038954476991,Market,Actual
2023-09-25,7486.753183717147,4906.594234701654,10158.204993063573,Market,Actual
2023-09-26,7697.457796711365,5164.141140166808,10265.414472905975,Market,Actual
2023-09-27,7694.341037346918,4818.720088250927,10465.537781781899,Market,Actual
2023-09-28,8052.750099613208,5421.116451421951,10914.342620280053,Market,Actual
2023-09-29,7351.9435810295345,4571.7135227214585,10141.779782858854,Market,Actual
2023-09-30,7523.101718646089,4834.09554864786,10159.30551610878,Market,Actual
2023-10-01,7466.581969016221,4862.715301878624,10143.720810861903,Market,Forecast
2023-10-02,7493.678308051525,4775.464749701249,10231.764423376793,Market,Forecast
2023-10-03,7704.576878649516,4943.8305525930255,10496.379993702572,Market,Forecast
2023-10-04,7701.456296626035,5050.7897074289085,10463.138804176826,Market,Forecast
2023-10-05,8060.195810204297,5211.742746042934,10860.208990846839,Market,Forecast
2023-10-06,7358.740416135023,4731.491504256891,9972.31879146451,Market,Forecast
2023-10-07,7530.055870156319,4927.771253388983,10379.482515917758,Market,Forecast
2023-10-08,7473.482963900589,4788.74220671464,10353.148207563008,Market,Forecast
2023-10-09,7500.60343238604,4808.914300546011,10104.017919615808,Market,Forecast
2023-10-10,7711.695960589906,5159.988910975507,10628.75144728349,Market,Forecast
2023-10-11,7708.57155590383,4975.816659053695,10354.34013363276,Market,Forecast
2023-10-12,8067.641520795314,5160.063136120358,10622.056808432564,Market,Forecast
2023-10-13,7365.537251242329,4527.9307657644495,9865.076984360703,Market,Forecast
2023-10-14,7537.0100216665505,4931.7228674248845,10224.513074605718,Market,Forecast
2023-10-15,7480.383958784006,4854.467005974468,10202.782920925929,Market,Forecast
2023-10-16,7507.528556720419,4769.18582494575,10216.098889491619,Market,Forecast
2023-10-17,7718.815042528056,4930.299923417009,10271.681791713416,Market,Forecast
2023-10-18,7715.686815182948,4870.068604737996,10337.086383590913,Market,Forecast
2023-10-19,8075.087231387446,5527.642161071645,10815.285557602243,Market,Forecast
2023-10-20,7372.334086347817,4577.980944513113,10128.076124858617,Market,Forecast
2023-10-21,7543.964173174727,4911.385907537502,10336.564913573247,Market,Forecast
2023-10-22,7487.284953670068,4842.214115484809,10031.42596035498,Market,Forecast
2023-10-23,7514.453681054794,4824.693954937942,10077.928469467852,Market,Forecast
2023-10-24,7725.934124466474,5182.71222855214,10477.026177938136,Market,Forecast
2023-10-25,7722.802074462066,5064.49433391647,10422.514161064188,Market,Forecast
2023-10-26,8082.532941978461,5347.8473317012795,10653.200147852454,Market,Forecast
2023-10-27,7379.130921453831,4487.4603295763345,10210.241551669797,Market,Forecast
2023-10-28,7550.918324684961,4784.044037844355,10366.742447105014,Market,Forecast
2023-10-29,7494.1859485534815,4713.582626290162,10181.916505140178,Market,Forecast
2023-10-30,7521.378805389171,4799.9312560171375,10075.003618406905,Market,Forecast
2023-10-31,7733.053206404624,5042.918473606379,10400.853166971683,Market,Forecast
2023-11-01,7729.917333739859,4959.049975790965,10717.809823727654,Market,Forecast
2023-11-02,8089.9786525696245,5347.578438230357,10866.827326481327,Market,Forecast
2023-11-03,7385.927756559847,4701.3459642351145,10326.443400683107,Market,Forecast
2023-11-04,7557.872476193911,4814.822823615759,10263.385375789538,Market,Forecast
2023-11-05,7501.086943439176,4842.878727850126,10165.792949016659,Market,Forecast
2023-11-06,7528.303929724907,4721.283087077614,10468.430426923993,Market,Forecast
2023-11-07,7740.172288343894,4994.050100215021,10349.138677854384,Market,Forecast
2023-11-08,7737.03259301898,4941.451778246995,10339.664194157134,Market,Forecast
2023-11-09,8097.424363161612,5419.963732915514,10719.251296004662,Market,Forecast
2023-11-10,7392.724591665863,4692.316655194363,9823.681800376193,Market,Forecast
2023-11-11,7564.826627704146,4774.813811058904,10370.514131698636,Market,Forecast
2023-11-12,7507.987938322591,4744.514233461603,10153.939491699135,Market,Forecast
2023-11-13,7535.229054057925,4704.587567556196,10138.107078912584,Market,Forecast
2023-11-14,7747.291370283167,4683.0420736912065,10385.619020870598,Market,Forecast
2023-11-15,7744.147852296511,4996.587954785973,10566.81425560886,Market,Forecast
2023-11-16,8104.870073752702,5185.052084918164,10933.598192714626,Market,Forecast
2023-11-17,7399.521426771346,4739.449375285825,10180.952433069506,Market,Forecast
2023-11-18,7571.780779213351,5001.417895526883,10454.915460885775,Market,Forecast
2023-11-19,7514.888933206003,4772.830060534121,10181.179467478627,Market,Forecast
2023-11-20,7542.154178393796,4795.810308330958,10343.155104257348,Market,Forecast
2023-11-21,7754.410452222439,5146.890406616204,10371.396869183478,Market,Forecast
2023-11-22,7751.2631115749655,5315.370843433417,10581.303691004267,Market,Forecast
2023-11-23,8112.315784343716,5580.892026904605,10958.523504959829,Market,Forecast
2023-11-24,7406.318261877891,4771.0726144213695,10075.972125217046,Market,Forecast
2023-11-25,7578.734930722554,4789.567565368905,10479.86879117321,Market,Forecast
2023-11-26,7521.789928092071,4954.9404394324965,10027.031938504191,Market,Forecast
2023-11-27,7549.0793027281725,4861.020313409622,10359.1529696765,Market,Forecast
2023-11-28,7761.529534160585,5010.031647714651,10694.185224018003,Market,Forecast
2023-11-29,7758.378370853421,5001.36024512729,10528.8761149021,Market,Forecast
2023-11-30,8119.761494934732,5423.383437250758,10680.198766733822,Market,Forecast
2023-12-01,7413.115096984674,4868.536739829759,10304.35999391879,Market,Forecast
2023-12-02,7585.68908223047,4747.923871273735,10276.104488160076,Market,Forecast
2023-12-03,7528.690922975483,4818.215139339201,10176.893164748717,Market,Forecast
2023-12-04,7556.004427063911,4553.372662098735,10337.823628121994,Market,Forecast
2023-12-05,7768.648616100985,5093.751776684469,10385.335047885666,Market,Forecast
2023-12-06,7765.493630130949,4999.055627026793,10436.523872515272,Market,Forecast
2023-12-07,8127.207205525895,5542.453060299,10951.869516183368,Market,Forecast
